-134.594009399414,0
-132.437927246094,0
-128.727996826172,0
-121.527275085449,0
-111.29891204834,0
-100.250671386719,0
-89.9073867797852,0
-80.2094497680664,0
-70.7407684326172,0
-62.081169128418,0
-55.769416809082,0
-52.925708770752,0
-52.6870384216309,0
-52.3738975524902,0
-50.1031951904297,0
-47.0466766357422,0
-45.8086090087891,0
-46.5778045654297,0
-46.6946067810059,0
-44.5446548461914,0
-41.7138748168945,0
-39.8807067871094,0
-37.56884765625,0
-32.2417984008789,0
-24.3744487762451,0
-16.9408836364746,0
-11.4645910263062,0
-7.0659875869751,0
-3.26132273674011,0
-1.15044617652893,0
-1.30696928501129,0
-2.61407136917114,0
-4.04252433776855,0
-6.06245422363281,0
-9.6872444152832,0
-15.438081741333,0
-23.4043102264404,0
-32.536018371582,0
-39.6996421813965,0
-41.9513130187988,0
-40.8160247802734,0
-41.8578681945801,0
-48.2090339660645,0
-56.6066093444824,0
-62.0698852539062,0
-64.5966186523438,0
-68.142936706543,0
-74.0361480712891,0
-79.0348739624023,0
-80.2568130493164,0
-78.8777770996094,0
-77.7859039306641,0
-77.987678527832,0
-78.727653503418,0
-79.1668167114258,0
-78.3536911010742,0
-75.2156829833984,0
-70.3966293334961,0
-66.7583770751953,0
-66.0309906005859,0
-65.9582290649414,0
-63.0372352600098,0
-57.5442962646484,0
-53.3114624023438,0
-52.3862571716309,0
-52.5698776245117,0
-51.387336730957,0
-50.244556427002,0
-52.4754829406738,0
-58.2611236572266,0
-63.7575225830078,0
-65.4089279174805,0
-63.4226226806641,0
-60.3651084899902,0
-57.7535514831543,0
-55.3481826782227,0
-53.0659065246582,0
-51.7098045349121,0
-51.2569999694824,0
-49.9240684509277,0
-46.404613494873,0
-42.4013061523438,0
-41.1636581420898,0
-43.3431167602539,0
-46.0113487243652,0
-46.5395851135254,0
-45.8076057434082,0
-46.0924186706543,0
-46.986400604248,0
-45.5327415466309,0
-40.2305145263672,0
-33.0401039123535,0
-27.0445518493652,0
-23.5205612182617,0
-21.7117652893066,0
-20.1184329986572,0
-17.3076953887939,0
-12.5963106155396,0
-6.93608427047729,0
-2.55791640281677,0
-0.998963475227356,0
-1.80506467819214,0
-3.46546721458435,0
-4.94536733627319,0
-5.91259050369263,0
-6.37507915496826,0
-6.93462371826172,0
-8.76586151123047,0
-12.3825244903564,0
-16.7723731994629,0
-20.6617908477783,0
-24.3949584960938,0
-29.5156574249268,0
-36.3563385009766,0
-43.0052528381348,0
-47.2579498291016,0
-49.1252250671387,0
-50.7201232910156,0
-53.6126747131348,0
-56.7985458374023,0
-57.7690200805664,0
-55.555721282959,0
-52.0780220031738,0
-49.9340782165527,0
-49.2763442993164,0
-47.8109703063965,0
-43.8244018554688,0
-37.9784774780273,0
-31.6588859558105,0
-24.9724407196045,0
-17.7436485290527,0
-11.5749788284302,0
-8.89568614959717,0
-9.79795169830322,0
-11.5617828369141,0
-12.0566558837891,0
-12.2072057723999,0
-13.9964923858643,0
-17.2128620147705,0
-19.8461875915527,0
-21.2161102294922,0
-22.8211879730225,0
-25.7381820678711,0
-28.8293685913086,0
-30.5351486206055,0
-31.2509288787842,0
-32.4288482666016,0
-33.8825416564941,0
-33.8061141967773,0
-31.8145580291748,0
-30.2894878387451,0
-31.4865436553955,0
-34.3217811584473,0
-35.6492538452148,0
-34.3798294067383,0
